du-id,measTimeStampRf,nrCellIdentity,RRU.PrbUsedDl,targetTput,DRB.UEThpDl,x,y,RF.serving.RSRP,RF.serving.RSRQ,RF.serving.RSSINR,nbCellIdentity_0,nbCellIdentity_1,nbCellIdentity_2,nbCellIdentity_3,nbCellIdentity_4,rsrp_nb0,rsrq_nb0,rssinr_nb0,rsrp_nb1,rsrq_nb1,rssinr_nb1,rsrp_nb2,rsrq_nb2,rssinr_nb2,rsrp_nb3,rsrq_nb3,rssinr_nb3,rsrp_nb4,rsrq_nb4,rssinr_nb4,Viavi.UE.anomalies,ue-id
1013,2021-06-25T11:42:33.895,c13/N77,77.0,0.3,0.3,2269.0,-1009.0,-89.4828109537,-10.7941195864,32.7459764991,c13/B13,c13/B2,c4/N77,c12/N77,c5/N77,-91.4875091915,-10.7954723963,30.7412782613,-97.3620189475,-10.8059508632,24.8667685053,-97.2920140586,-10.8057251519,24.9367733942,-97.6986171221,-10.8070882359,24.5301703307,-100.2723760673,-10.8194031724,21.9564113855,0,Train passenger 2
1001,2021-06-25T11:42:33.895,c1/B13,30.0,0.25,0.1332149478,30.9875634917,-292.0992236527,-85.098429063,-10.7926532871,37.1303583898,c1/B2,c1/N77,c3/B13,c4/B13,c2/B13,-90.9729388191,-10.7950636095,31.2558486337,-83.0937308253,-10.7923424315,39.1350566275,-94.1622924063,-10.7985856948,28.0664950465,-94.2518919683,-10.7987267729,27.9768954845,-94.8402410405,-10.7997289708,27.3885464123,0,Pedestrian-1
1005,2021-06-25T11:42:33.895,c5/B13,91.0,0.75,0.4135674693,1008.0,356.0,-84.2269682529,-10.7925004281,38.0018191999,c5/B2,c5/N77,c4/B13,c1/B13,c6/B13,-90.1014780089,-10.7944726976,32.1273094439,-82.2222700151,-10.7922460821,40.0065174377,-95.0842035663,-10.8001859635,27.1445838865,-96.3142695111,-10.8029240661,25.9145179417,-97.7294709304,-10.8071969541,24.4993165224,0,Car-3
1010,2021-06-25T11:42:33.895,c10/N77,48.0,0.1,0.1,-1269.0,-1344.0,-114.8015886427,-40.7925977416,17.4271988101,c10/B13,c9/N77,c10/B2,c2/N77,c3/N77,-116.8062868805,-40.7930583283,15.4225005724,-120.7779321318,-40.7949209066,11.450855321,-122.6807966365,-40.7966291026,9.5479908163,-122.8330111327,-40.7968008142,9.3957763201,-124.9749387341,-40.7999781167,7.2538487187,0,Waiting passenger 8
1009,2021-06-25T11:42:33.895,c9/B13,45.0,0.1,0.0797058314,-1622.0,-1334.0,-117.5636378775,-40.793295645,14.6651495753,c9/N77,c10/B13,c9/B2,c2/B13,c8/B13,-115.5589396398,-40.7927473338,16.669847813,-121.4404220543,-40.7954329453,10.7883653985,-123.4381476335,-40.7975461426,8.7906398193,-126.6365595574,-40.8037788481,5.5922278954,-128.2416066243,-40.8091186172,3.9871808285,0,Waiting passenger 10
1003,2021-06-25T11:42:33.905,c3/B13,45.0,0.1,0.0762489171,-512.0,-913.0,-118.2297170673,-40.7935414439,13.9990703855,c3/N77,c2/B13,c3/B2,c10/B13,c1/B13,-116.2250188296,-40.7929022759,16.0037686232,-119.3639853736,-40.7940573339,12.8648020792,-124.1042268234,-40.7984958079,8.1245606294,-125.3744722924,-40.8007641525,6.8543151604,-126.1315516671,-40.8024668337,6.0972357857,0,Waiting passenger 1
1013,2021-06-25T11:42:33.905,c13/B13,45.0,0.3,0.1586666881,2364.9,-1001.0,-92.7500812409,-10.7967065168,29.4787062119,c13/B2,c13/N77,c4/B13,c12/B13,c5/B13,-98.6245909969,-10.8107106159,23.6041964559,-90.7453830032,-10.794897705,31.4834044496,-99.7975420593,-10.816553738,22.4312453935,-100.1893751915,-10.8188824994,22.0394122613,-102.5202981078,-10.8380104874,19.708489345,0,Train passenger 3
1009,2021-06-25T11:42:33.905,c9/N77,59.0,0.1,0.1,-1485.0,-855.0,-118.0823889492,-40.7934837854,14.1463985036,c9/B13,c2/N77,c8/N77,c10/N77,c9/B2,-120.0870871869,-40.7944638999,12.1417002659,-120.8594269719,-40.7949797655,11.3693604809,-122.5551099771,-40.7964917787,9.6736774757,-122.7378393511,-40.7966927486,9.4909481017,-125.961596943,-40.8020584253,6.2671905098,0,Waiting passenger 5
1010,2021-06-25T11:42:33.905,c10/N77,48.0,0.1,0.1,-1269.0,-1344.0,-114.8015886427,-40.7925977416,17.4271988101,c10/B13,c9/N77,c10/B2,c2/N77,c3/N77,-116.8062868805,-40.7930583283,15.4225005724,-120.7779321318,-40.7949209066,11.450855321,-122.6807966365,-40.7966291026,9.5479908163,-122.8330111327,-40.7968008142,9.3957763201,-124.9749387341,-40.7999781167,7.2538487187,0,Waiting passenger 8
1013,2021-06-25T11:42:33.905,c13/B13,45.0,0.3,0.1586963629,2364.9,-1004.0,-92.7445608255,-10.7967003033,29.4842266273,c13/B2,c13/N77,c4/B13,c12/B13,c5/B13,-98.6190705816,-10.8106866613,23.6097168712,-90.7398625878,-10.7948937872,31.488924865,-99.8021146725,-10.8165797272,22.4266727803,-100.1831913868,-10.8188441021,22.045596066,-102.5287963195,-10.838100495,19.6999911333,0,Train passenger 1
1001,2021-06-25T11:42:33.905,c1/B13,30.0,0.75,0.1180689149,5.0,-477.8,-89.3214873877,-10.7940354793,32.9073000651,c1/B2,c1/N77,c3/B13,c4/B13,c2/B13,-95.1959971438,-10.8004040917,27.032790309,-87.31678915,-10.7932137066,34.9119983028,-91.9589120958,-10.7958918276,30.269875357,-94.1226078484,-10.7985241325,28.1061796044,-94.2261007694,-10.7986858654,28.0026866834,0,Car-4
1002,2021-06-25T11:42:33.905,c2/N77,58.0,0.1,0.1,-1010.0,-1024.0,-117.7378034374,-40.7933563233,14.4909840154,c2/B13,c10/N77,c3/N77,c9/N77,c2/B2,-119.7425016751,-40.7942617113,12.4862857777,-119.9560424328,-40.7943851132,12.27274502,-122.5711586077,-40.7965090929,9.6576288451,-123.1446579317,-40.7971717025,9.0841295211,-125.6170114312,-40.8012777382,6.6117760216,0,Waiting passenger 3
1009,2021-06-25T11:42:33.905,c9/B13,45.0,0.1,0.065244493,-1421.0,-964.0,-120.3798277805,-40.7946487236,11.8489596723,c9/N77,c2/B13,c10/B13,c8/B13,c9/B2,-118.3751295428,-40.7936003024,13.85365791,-122.8457359437,-40.796815443,9.3830515091,-123.4232974011,-40.7975265833,8.8054900517,-125.6833827318,-40.8014233416,6.545404721,-126.2543375366,-40.8027719728,5.9744499162,0,Waiting passenger 4
1013,2021-06-25T11:42:33.915,c13/B13,45.0,0.3,0.1586731943,2364.8,-1001.0,-92.7488708922,-10.7967051538,29.4799165606,c13/B2,c13/N77,c4/B13,c12/B13,c5/B13,-98.6233806483,-10.8107053612,23.6054068045,-90.7441726545,-10.7948968456,31.4846147983,-99.7970196576,-10.8165507706,22.4317677952,-100.1888978612,-10.8188795336,22.0398895916,-102.5200190354,-10.8380075346,19.7087684174,0,Train passenger 3
1013,2021-06-25T11:42:33.915,c13/B13,45.0,0.3,0.1587028774,2364.8,-1004.0,-92.7433489372,-10.7966989403,29.4854385156,c13/B2,c13/N77,c4/B13,c12/B13,c5/B13,-98.6178586932,-10.8106814067,23.6109287596,-90.7386506994,-10.7948929278,31.4901367534,-99.8015928205,-10.8165767598,22.4271946323,-100.1827133763,-10.8188411363,22.0460740765,-102.5285177927,-10.8380975423,19.7002696601,0,Train passenger 1
1009,2021-06-25T11:42:33.915,c9/B13,45.0,0.1,0.0797058314,-1622.0,-1334.0,-117.5636378775,-40.793295645,14.6651495753,c9/N77,c10/B13,c9/B2,c2/B13,c8/B13,-115.5589396398,-40.7927473338,16.669847813,-121.4404220543,-40.7954329453,10.7883653985,-123.4381476335,-40.7975461426,8.7906398193,-126.6365595574,-40.8037788481,5.5922278954,-128.2416066243,-40.8091186172,3.9871808285,0,Waiting passenger 10
1001,2021-06-25T11:42:33.915,c1/B13,30.0,0.75,0.1298187126,327.6,-2.0,-86.0452715325,-10.7928580963,36.1835159203,c1/B2,c1/N77,c4/B13,c5/B13,c6/B13,-91.9197812885,-10.7958552538,30.3090061643,-84.0405732947,-10.792471528,38.1882141581,-93.2186132245,-10.7972636879,29.0101742283,-93.2528907666,-10.7973068557,28.9758966862,-97.0108797892,-10.8048543731,25.2179076636,0,Car-2
1010,2021-06-25T11:42:33.915,c10/N77,48.0,0.1,0.1,-1269.0,-1344.0,-114.8015886427,-40.7925977416,17.4271988101,c10/B13,c9/N77,c10/B2,c2/N77,c3/N77,-116.8062868805,-40.7930583283,15.4225005724,-120.7779321318,-40.7949209066,11.450855321,-122.6807966365,-40.7966291026,9.5479908163,-122.8330111327,-40.7968008142,9.3957763201,-124.9749387341,-40.7999781167,7.2538487187,0,Waiting passenger 8
1009,2021-06-25T11:42:33.915,c9/N77,59.0,0.1,0.1,-1485.0,-855.0,-118.0823889492,-40.7934837854,14.1463985036,c9/B13,c2/N77,c8/N77,c10/N77,c9/B2,-120.0870871869,-40.7944638999,12.1417002659,-120.8594269719,-40.7949797655,11.3693604809,-122.5551099771,-40.7964917787,9.6736774757,-122.7378393511,-40.7966927486,9.4909481017,-125.961596943,-40.8020584253,6.2671905098,0,Waiting passenger 5
1005,2021-06-25T11:42:33.915,c5/B13,91.0,0.75,0.4134610399,1008.0,355.6,-84.2367495482,-10.7925019792,37.9920379047,c5/B2,c5/N77,c4/B13,c1/B13,c6/B13,-90.1112593042,-10.794478694,32.1175281486,-82.2320513104,-10.7922470597,39.9967361424,-95.0805266858,-10.800178884,27.148260767,-96.3131877631,-10.8029213023,25.9155996897,-97.7311235527,-10.8072027992,24.4976639001,0,Car-3
1002,2021-06-25T11:42:33.925,c2/N77,58.0,0.1,0.1,-1010.0,-1024.0,-117.7378034374,-40.7933563233,14.4909840154,c2/B13,c10/N77,c3/N77,c9/N77,c2/B2,-119.7425016751,-40.7942617113,12.4862857777,-119.9560424328,-40.7943851132,12.27274502,-122.5711586077,-40.7965090929,9.6576288451,-123.1446579317,-40.7971717025,9.0841295211,-125.6170114312,-40.8012777382,6.6117760216,0,Waiting passenger 3
1001,2021-06-25T11:42:33.935,c1/B13,30.0,0.75,0.1181080301,5.0,-477.2,-89.3105791596,-10.7940299042,32.9182082932,c1/B2,c1/N77,c3/B13,c4/B13,c2/B13,-95.1850889157,-10.8003825603,27.0436985371,-87.3058809219,-10.793210192,34.9229065309,-91.9667549514,-10.7958991977,30.2620325014,-94.1231931718,-10.7985250364,28.105594281,-94.2266723103,-10.7986867693,28.0021151425,0,Car-4
1005,2021-06-25T11:42:33.935,c5/B13,91.0,0.75,0.4133546367,1008.0,355.2,-84.2465284382,-10.7925035334,37.9822590146,c5/B2,c5/N77,c4/B13,c1/B13,c6/B13,-90.1210381942,-10.7944847024,32.1077492586,-82.2418302004,-10.7922480393,39.9869572524,-95.0768483065,-10.8001718076,27.1519391463,-96.3121069622,-10.8029185416,25.9166804906,-97.7327764235,-10.8072086473,24.4960110293,0,Car-3
1002,2021-06-25T11:42:33.935,c2/N77,58.0,0.1,0.1,-1010.0,-1024.0,-117.7378034374,-40.7933563233,14.4909840154,c2/B13,c10/N77,c3/N77,c9/N77,c2/B2,-119.7425016751,-40.7942617113,12.4862857777,-119.9560424328,-40.7943851132,12.27274502,-122.5711586077,-40.7965090929,9.6576288451,-123.1446579317,-40.7971717025,9.0841295211,-125.6170114312,-40.8012777382,6.6117760216,0,Waiting passenger 3
1002,2021-06-25T11:42:33.945,c2/N77,50.0,0.1,0.1,-570.0,-841.0,-115.5031221937,-40.7927353966,16.7256652591,c2/B13,c3/N77,c2/B2,c10/N77,c1/N77,-117.5078204315,-40.7932767077,14.7209670213,-117.8386946369,-40.7933926021,14.3900928159,-123.3823301875,-40.79747297,8.8464572653,-123.5875694902,-40.7977467095,8.6412179626,-123.867047551,-40.7981408596,8.3617399018,0,Waiting passenger 7
1002,2021-06-25T11:42:33.945,c2/N77,58.0,0.1,0.1,-1010.0,-1024.0,-117.7378034374,-40.7933563233,14.4909840154,c2/B13,c10/N77,c3/N77,c9/N77,c2/B2,-119.7425016751,-40.7942617113,12.4862857777,-119.9560424328,-40.7943851132,12.27274502,-122.5711586077,-40.7965090929,9.6576288451,-123.1446579317,-40.7971717025,9.0841295211,-125.6170114312,-40.8012777382,6.6117760216,0,Waiting passenger 3
1004,2021-06-25T11:42:33.955,c4/B2,83.0,0.25,0.25,1419.8917934612,-616.9279490114,-97.0438127622,-10.8049534971,25.1849746906,c13/B2,c4/B13,c4/N77,c12/B2,c5/B2,-96.4062306132,-10.8031615507,25.8225568396,-91.1693030062,-10.7952139237,31.0594844466,-89.1646047684,-10.7939566286,33.0641826844,-103.1985803606,-10.8457713328,19.0302070922,-103.9617888768,-10.8560617058,18.266998576,0,Pedestrian-3
1002,2021-06-25T11:42:33.955,c2/B13,91.0,0.75,0.444574213,-993.0,-658.2,-81.3774431382,-10.7921694307,40.8513443146,c2/B2,c2/N77,c8/B13,c3/B13,c10/B13,-87.2519528943,-10.7931929459,34.9768345585,-79.3727449005,-10.7920374534,42.8560425523,-95.1965881509,-10.8004052598,27.0321993019,-95.4313119175,-10.8008819575,26.7974755353,-95.8422292719,-10.8017809641,26.3865581809,0,Car-1
1002,2021-06-25T11:42:33.965,c2/B13,91.0,0.75,0.4445209932,-993.0,-658.4,-81.382333877,-10.7921698329,40.8464535758,c2/B2,c2/N77,c8/B13,c3/B13,c10/B13,-87.2568436331,-10.7931945012,34.9719438197,-79.3776356393,-10.7920377069,42.8511518135,-95.1978822376,-10.8004078181,27.0309052152,-95.4304723389,-10.8008802062,26.7983151139,-95.8405247846,-10.801777057,26.3882626682,0,Car-1
1009,2021-06-25T11:42:33.965,c9/B13,45.0,0.1,0.0797058314,-1622.0,-1334.0,-117.5636378775,-40.793295645,14.6651495753,c9/N77,c10/B13,c9/B2,c2/B13,c8/B13,-115.5589396398,-40.7927473338,16.669847813,-121.4404220543,-40.7954329453,10.7883653985,-123.4381476335,-40.7975461426,8.7906398193,-126.6365595574,-40.8037788481,5.5922278954,-128.2416066243,-40.8091186172,3.9871808285,0,Waiting passenger 10
1002,2021-06-25T11:42:33.965,c2/N77,58.0,0.1,0.1,-1010.0,-1024.0,-117.7378034374,-40.7933563233,14.4909840154,c2/B13,c10/N77,c3/N77,c9/N77,c2/B2,-119.7425016751,-40.7942617113,12.4862857777,-119.9560424328,-40.7943851132,12.27274502,-122.5711586077,-40.7965090929,9.6576288451,-123.1446579317,-40.7971717025,9.0841295211,-125.6170114312,-40.8012777382,6.6117760216,0,Waiting passenger 3
1001,2021-06-25T11:42:33.975,c1/B13,30.0,0.75,0.1181602604,5.0,-476.4,-89.2960135247,-10.7940224815,32.9327739281,c1/B2,c1/N77,c3/B13,c4/B13,c2/B13,-95.1705232807,-10.8003538937,27.0582641721,-87.2913152869,-10.7932055128,34.9374721659,-91.9772016621,-10.7959090353,30.2515857907,-94.1239805277,-10.7985262525,28.1048069251,-94.2274411293,-10.7986879853,28.0013463235,0,Car-4
1013,2021-06-25T11:42:33.985,c13/B13,45.0,0.3,0.1587187624,2364.1,-1001.0,-92.7403938392,-10.7966956184,29.4883936136,c13/B2,c13/N77,c4/B13,c12/B13,c5/B13,-98.6149035953,-10.8106685998,23.6138838575,-90.7356956015,-10.7948908332,31.4930918513,-99.7933620401,-10.816530004,22.4354254127,-100.1855559517,-10.8188587781,22.0432315011,-102.5180655366,-10.8379868703,19.7107219162,0,Train passenger 3
1006,2021-06-25T11:42:33.985,c6/B13,62.0,0.25,0.25,-231.1206919087,761.9196354358,-88.1392192327,-10.7935057952,34.0895682201,c6/B2,c6/N77,c7/B13,c1/B13,c5/B13,-94.0137289887,-10.7983580858,28.2150584641,-86.134520995,-10.7928798042,36.0942664579,-91.7976963713,-10.7957432397,30.4310910815,-93.7553421474,-10.7979802757,28.4734453054,-96.4276905784,-10.8032176955,25.8010968744,0,Pedestrian-2
1009,2021-06-25T11:42:33.995,c9/B13,45.0,0.1,0.065244493,-1421.0,-964.0,-120.3798277805,-40.7946487236,11.8489596723,c9/N77,c2/B13,c10/B13,c8/B13,c9/B2,-118.3751295428,-40.7936003024,13.85365791,-122.8457359437,-40.796815443,9.3830515091,-123.4232974011,-40.7975265833,8.8054900517,-125.6833827318,-40.8014233416,6.545404721,-126.2543375366,-40.8027719728,5.9744499162,0,Waiting passenger 4
1004,2021-06-25T11:42:33.995,c4/B2,83.0,0.25,0.25,1419.8751463014,-616.9168642439,-97.0435525149,-10.8049527108,25.1852349379,c13/B2,c4/B13,c4/N77,c12/B2,c5/B2,-96.4065045256,-10.8031622656,25.8222829272,-91.1690427589,-10.79521372,31.0597446939,-89.1643445211,-10.7939565001,33.0644429317,-103.198591323,-10.8457714682,19.0301961298,-103.9616737944,-10.8560600159,18.2671136584,0,Pedestrian-3
1003,2021-06-25T11:42:33.995,c3/N77,56.0,0.1,0.1,-594.0,-981.0,-117.2209815512,-40.7931831377,15.0078059016,c2/N77,c3/B13,c10/N77,c1/N77,c3/B2,-117.4979036229,-40.7932733685,14.7308838299,-119.2256797889,-40.7939869875,13.0031076639,-122.3730509717,-40.7962997726,9.8557364811,-124.9194795942,-40.7998746009,7.3093078586,-125.1001895449,-40.8002168125,7.1285979079,0,Waiting passenger 9
1005,2021-06-25T11:42:33.995,c5/B13,91.0,0.75,0.413035588,1008.0,354.0,-84.275850346,-10.7925082146,37.9529371068,c5/B2,c5/N77,c4/B13,c1/B13,c6/B13,-90.1503601021,-10.7945027998,32.0784273507,-82.2711521083,-10.79225099,39.9576353445,-95.0658041645,-10.8001505971,27.1629832883,-96.3088702497,-10.8029102781,25.9199172031,-97.7377365218,-10.8072262102,24.491050931,0,Car-3
1003,2021-06-25T11:42:33.995,c3/B13,45.0,0.1,0.0813449499,-415.0,-1365.0,-117.2490195466,-40.793192014,14.9797679062,c3/N77,c3/B2,c10/B13,c2/B13,c11/B13,-115.2443213089,-40.7926820098,16.984466144,-123.1235293026,-40.7971457088,9.1052581502,-123.301019804,-40.7973680447,8.9277676488,-124.9250413616,-40.7998849226,7.3037460912,-125.2841624356,-40.8005801135,6.9446250172,0,Waiting passenger 2
1009,2021-06-25T11:42:34.005,c9/N77,52.0,0.1,0.1,-1593.0,-877.0,-116.1587028855,-40.7928857631,16.0700845673,c9/B13,c2/N77,c8/N77,c10/N77,c9/B2,-118.1634011233,-40.7935152483,14.0653863295,-122.0726148813,-40.7959999879,10.1561725715,-122.617992568,-40.7965599873,9.6107948848,-123.0422873929,-40.7970469286,9.1865000599,-124.0379108793,-40.7983946064,8.1908765735,0,Waiting passenger 6
1009,2021-06-25T11:42:34.005,c9/B13,45.0,0.1,0.065244493,-1421.0,-964.0,-120.3798277805,-40.7946487236,11.8489596723,c9/N77,c2/B13,c10/B13,c8/B13,c9/B2,-118.3751295428,-40.7936003024,13.85365791,-122.8457359437,-40.796815443,9.3830515091,-123.4232974011,-40.7975265833,8.8054900517,-125.6833827318,-40.8014233416,6.545404721,-126.2543375366,-40.8027719728,5.9744499162,0,Waiting passenger 4
1003,2021-06-25T11:42:34.005,c3/B13,45.0,0.1,0.0762489171,-512.0,-913.0,-118.2297170673,-40.7935414439,13.9990703855,c3/N77,c2/B13,c3/B2,c10/B13,c1/B13,-116.2250188296,-40.7929022759,16.0037686232,-119.3639853736,-40.7940573339,12.8648020792,-124.1042268234,-40.7984958079,8.1245606294,-125.3744722924,-40.8007641525,6.8543151604,-126.1315516671,-40.8024668337,6.0972357857,0,Waiting passenger 1
1002,2021-06-25T11:42:34.005,c2/B13,91.0,0.75,0.4443076864,-993.0,-659.2,-81.4019361529,-10.7921714496,40.8268512999,c2/B2,c2/N77,c8/B13,c3/B13,c10/B13,-87.2764459089,-10.7932007522,34.9523415439,-79.3972379151,-10.7920387258,42.8315495377,-95.2030586579,-10.800418059,27.0257287949,-95.4271161293,-10.8008732087,26.8016713235,-95.8337035336,-10.8017614363,26.3950839192,0,Car-1
1009,2021-06-25T11:42:34.015,c9/N77,59.0,0.1,0.1,-1485.0,-855.0,-118.0823889492,-40.7934837854,14.1463985036,c9/B13,c2/N77,c8/N77,c10/N77,c9/B2,-120.0870871869,-40.7944638999,12.1417002659,-120.8594269719,-40.7949797655,11.3693604809,-122.5551099771,-40.7964917787,9.6736774757,-122.7378393511,-40.7966927486,9.4909481017,-125.961596943,-40.8020584253,6.2671905098,0,Waiting passenger 5
1001,2021-06-25T11:42:34.015,c1/B13,30.0,0.25,0.1332087596,30.9801015867,-292.1587578444,-85.100154237,-10.7926536211,37.1286332158,c1/B2,c1/N77,c3/B13,c4/B13,c2/B13,-90.9746639931,-10.7950649008,31.2541234597,-83.0954559993,-10.7923426421,39.1333314535,-94.1616699099,-10.7985847248,28.0671175429,-94.2517737737,-10.7987265849,27.9770136791,-94.8400053169,-10.7997285416,27.3887821359,0,Pedestrian-1
1013,2021-06-25T11:42:34.015,c13/N77,77.0,0.3,0.3,2267.8,-1009.0,-89.4660296149,-10.7941106911,32.7627578379,c13/B13,c13/B2,c4/N77,c12/N77,c5/N77,-91.4707278527,-10.7954582874,30.7580596001,-97.3452376087,-10.8058964255,24.8835498441,-97.2854170318,-10.805704068,24.943370421,-97.6926101109,-10.8070671586,24.5361773419,-100.2690559897,-10.8193821548,21.9597314631,0,Train passenger 2
1001,2021-06-25T11:42:34.025,c1/B13,30.0,0.75,0.1300284336,325.4,-2.0,-85.9868016863,-10.7928441147,36.2419857665,c1/B2,c1/N77,c4/B13,c5/B13,c6/B13,-91.8613114424,-10.7958012145,30.3674760104,-83.9821034486,-10.792462715,38.2466840042,-93.2358182376,-10.7972853127,28.9929692152,-93.2699607857,-10.7973284803,28.9588266671,-97.0062273199,-10.8048404301,25.2225601329,0,Car-2
1010,2021-06-25T11:42:34.025,c10/N77,48.0,0.1,0.1,-1269.0,-1344.0,-114.8015886427,-40.7925977416,17.4271988101,c10/B13,c9/N77,c10/B2,c2/N77,c3/N77,-116.8062868805,-40.7930583283,15.4225005724,-120.7779321318,-40.7949209066,11.450855321,-122.6807966365,-40.7966291026,9.5479908163,-122.8330111327,-40.7968008142,9.3957763201,-124.9749387341,-40.7999781167,7.2538487187,0,Waiting passenger 8
1004,2021-06-25T11:42:34.025,c4/B2,83.0,0.25,0.25,1419.8626609315,-616.9085506683,-97.0433573257,-10.8049521212,25.1854301271,c13/B2,c4/B13,c4/N77,c12/B2,c5/B2,-96.4067099562,-10.8031628018,25.8220774966,-91.1688475697,-10.7952135672,31.0599398831,-89.1641493319,-10.7939564038,33.0646381209,-103.1985995462,-10.8457715697,19.0301879066,-103.9615874819,-10.8560587484,18.2671999709,0,Pedestrian-3
1001,2021-06-25T11:42:34.035,c1/B13,30.0,0.75,0.1300475693,325.2,-2.0,-85.981466696,-10.7928428483,36.2473207568,c1/B2,c1/N77,c4/B13,c5/B13,c6/B13,-91.855976452,-10.7957963199,30.3728110008,-83.9767684583,-10.7924619168,38.2520189945,-93.2373826595,-10.7972872832,28.9914047933,-93.2715129591,-10.7973304508,28.9572744937,-97.0058056764,-10.8048391672,25.2229817764,0,Car-2
1001,2021-06-25T11:42:34.035,c1/B13,30.0,0.25,0.1332077284,30.9788579359,-292.1686802096,-85.1004417346,-10.7926536768,37.1283457182,c1/B2,c1/N77,c3/B13,c4/B13,c2/B13,-90.9749514906,-10.795065116,31.2538359622,-83.0957434969,-10.7923426772,39.1330439559,-94.1615661562,-10.7985845631,28.0672212966,-94.2517540786,-10.7987265536,27.9770333742,-94.8399660322,-10.79972847,27.3888214206,0,Pedestrian-1
1001,2021-06-25T11:42:34.035,c1/B13,30.0,0.75,0.1182387704,5.0,-475.2,-89.274119197,-10.7940113709,32.9546682558,c1/B2,c1/N77,c3/B13,c4/B13,c2/B13,-95.1486289531,-10.8003109837,27.0801584997,-87.2694209593,-10.7931985088,34.9593664935,-91.9928494297,-10.795923815,30.2359380231,-94.1251763912,-10.7985281001,28.1036110616,-94.2286088445,-10.7986898328,28.0001786083,0,Car-4
1003,2021-06-25T11:42:34.035,c3/N77,56.0,0.1,0.1,-594.0,-981.0,-117.2209815512,-40.7931831377,15.0078059016,c2/N77,c3/B13,c10/N77,c1/N77,c3/B2,-117.4979036229,-40.7932733685,14.7308838299,-119.2256797889,-40.7939869875,13.0031076639,-122.3730509717,-40.7962997726,9.8557364811,-124.9194795942,-40.7998746009,7.3093078586,-125.1001895449,-40.8002168125,7.1285979079,0,Waiting passenger 9
1009,2021-06-25T11:42:34.035,c9/B13,45.0,0.1,0.065244493,-1421.0,-964.0,-120.3798277805,-40.7946487236,11.8489596723,c9/N77,c2/B13,c10/B13,c8/B13,c9/B2,-118.3751295428,-40.7936003024,13.85365791,-122.8457359437,-40.796815443,9.3830515091,-123.4232974011,-40.7975265833,8.8054900517,-125.6833827318,-40.8014233416,6.545404721,-126.2543375366,-40.8027719728,5.9744499162,0,Waiting passenger 4
1001,2021-06-25T11:42:34.045,c1/B13,30.0,0.75,0.1300667168,325.0,-2.0,-85.97612843,-10.7928415827,36.2526590228,c1/B2,c1/N77,c4/B13,c5/B13,c6/B13,-91.8506381861,-10.7957914282,30.3781492667,-83.9714301923,-10.792461119,38.2573572605,-93.2389471352,-10.7972892545,28.9898403176,-93.2730651903,-10.7973324221,28.9557222625,-97.0053842512,-10.8048379051,25.2234032016,0,Car-2
1005,2021-06-25T11:42:34.045,c5/B13,91.0,0.75,0.4127699036,1008.0,353.0,-84.3002678683,-10.7925121371,37.9285195845,c5/B2,c5/N77,c4/B13,c1/B13,c6/B13,-90.1747776244,-10.7945179636,32.0540098284,-82.2955696306,-10.7922534624,39.9332178222,-95.056590378,-10.800132943,27.1721970749,-96.3061795207,-10.8029034132,25.9226079321,-97.7418716318,-10.8072408672,24.486915821,0,Car-3
1013,2021-06-25T11:42:34.055,c13/N77,77.0,0.3,0.3,2267.4,-1009.0,-89.4604288226,-10.7941077299,32.7683586302,c13/B13,c13/B2,c4/N77,c12/N77,c5/N77,-91.4651270603,-10.7954535906,30.7636603925,-97.3396368164,-10.8058783035,24.8891506364,-97.2832170204,-10.8056970439,24.9455704324,-97.6906070425,-10.8070601368,24.5381804103,-100.2679493497,-10.8193751528,21.9608381031,0,Train passenger 2
